date,year,month,day,dayofweek,latitude,longitude,elevation,temperature_max,temperature_min,temperature_avg,humidity,wind_speed,wind_direction,pressure,rainfall_mm,weather_description,cloud_cover,visibility
2021-10-08,2021,10,8,4,36.99547330431908,-172.12069192473987,,20.71,13.83,17.27,17,,,1004.22,0,,,
2021-10-09,2021,10,9,5,-32.60170129778337,54.34458616343761,,42.23,33.35,37.79,88,,,932.21,0,,,
2021-10-10,2021,10,10,6,25.92675575055584,-8.46618665327901,,23.89,19.79,21.84,20,,,952.4,0,,,
2021-10-11,2021,10,11,0,40.91411209097964,-179.74625707245437,,3.96,-4.54,-0.29000000000000004,19,,,977.19,0,,,
2021-10-12,2021,10,12,1,-4.373608147816697,21.788510665302056,,21.99,15.48,18.735,51,,,939.61,0,,,
2021-10-13,2021,10,13,2,68.74581071048587,83.45125292155575,,36.94,23.93,30.435,58,,,1024.21,0,,,
2021-10-14,2021,10,14,3,1.7817214490810755,-110.23733298442696,,43.01,34.99,39.0,39,,,1015.32,0,,,
2021-10-15,2021,10,15,4,66.39853850812727,105.70301596747385,,17.0,10.62,13.809999999999999,86,,,962.27,0,,,
2021-10-16,2021,10,16,5,50.68140847285037,-175.7877087879856,,47.62,35.44,41.53,83,,,947.25,0,,,
2021-10-17,2021,10,17,6,54.97008759438134,86.53007533096059,,12.25,-0.06,6.095,47,,,943.4,0,,,
2021-10-18,2021,10,18,0,14.604858691208063,149.1271635960361,,23.81,14.59,19.2,29,,,931.97,0,,,
2021-10-19,2021,10,19,1,69.5738454054354,70.1837426619272,,28.91,18.06,23.485,47,,,990.32,0,,,
2021-10-20,2021,10,20,2,53.847498143630816,-50.126168839049456,,0.22,-13.9,-6.84,21,,,956.29,0,,,
2021-10-21,2021,10,21,3,4.35574513327667,139.12573674975607,,3.54,-5.23,-0.8450000000000002,19,,,955.47,0,,,
2021-10-22,2021,10,22,4,-7.219961659244703,91.03082972237728,,41.41,33.76,37.584999999999994,96,,,998.59,0,,,
2021-10-23,2021,10,23,5,-3.23867194864809,-56.84042565612529,,37.1,28.5,32.8,38,,,941.84,0,,,
2021-10-24,2021,10,24,6,-86.12775224744531,157.1851970124722,,-12.24,-15.97,-14.105,79,,,958.29,0,,,
2021-10-25,2021,10,25,0,88.65707563782473,144.5746724816127,,-6.16,-13.5,-9.83,22,,,1014.74,0,,,
2021-10-26,2021,10,26,1,63.14002479032217,44.53919114042495,,36.6,30.09,33.345,62,,,952.99,0,,,
2021-10-27,2021,10,27,2,-5.984258767597126,-27.3585967225533,,39.81,32.96,36.385000000000005,46,,,945.35,0,,,
2021-10-28,2021,10,28,3,21.62526872834684,120.94655055973249,,44.2,36.47,40.335,57,,,938.22,0,,,
2021-10-29,2021,10,29,4,58.94869351339784,10.625249947048047,,4.29,-8.99,-2.35,64,,,992.61,0,,,
2021-10-30,2021,10,30,5,22.54602210266698,-79.00774074629231,,16.05,4.07,10.06,22,,,1027.32,0,,,
2021-10-31,2021,10,31,6,-49.57591124522062,-49.70492033696101,,30.43,22.43,26.43,54,,,1043.37,0,,,
2021-11-01,2021,11,1,0,-21.433314736017262,72.47733034623155,,29.05,25.51,27.28,44,,,1039.05,0,,,
2021-11-02,2021,11,2,1,-3.895531719557368,139.77616263601556,,31.81,22.15,26.979999999999997,37,,,948.0,0,,,
2021-11-03,2021,11,3,2,63.42413288516792,66.28717988673424,,20.72,15.14,17.93,28,,,969.07,0,,,
2021-11-04,2021,11,4,3,29.981317320888536,-68.44647405448595,,35.24,20.23,27.735,32,,,1017.72,0,,,
2021-11-05,2021,11,5,4,-60.70061184373935,164.65579853739354,,20.92,6.86,13.89,73,,,1006.17,0,,,
2021-11-06,2021,11,6,5,3.506140906455684,-49.10009132272731,,44.72,32.74,38.730000000000004,42,,,1027.77,0,,,
2021-11-07,2021,11,7,6,18.24688974544219,-74.60213241783403,,37.3,33.8,35.55,93,,,1039.04,0,,,
2021-11-08,2021,11,8,0,25.21045418373329,35.927884614004114,,35.17,24.9,30.035,24,,,932.08,0,,,
2021-11-09,2021,11,9,1,15.821452876120077,-159.714582253637,,-6.33,-11.22,-8.775,68,,,1001.46,0,,,
2021-11-10,2021,11,10,2,19.1183558076948,18.47278273123933,,39.16,29.86,34.51,63,,,1018.28,0,,,
2021-11-11,2021,11,11,3,-11.9932970656118,-132.80033922163696,,28.16,19.19,23.675,20,,,998.58,0,,,
2021-11-12,2021,11,12,4,3.966651089558837,90.63919978217292,,30.88,24.6,27.740000000000002,92,,,986.85,0,,,
2021-11-13,2021,11,13,5,-23.94680936805922,154.1100950681806,,33.78,22.79,28.285,97,,,961.98,0,,,
2021-11-14,2021,11,14,6,-18.643092810303656,5.103621218396938,,5.15,-4.67,0.2400000000000002,90,,,979.29,0,,,
2021-11-15,2021,11,15,0,-41.20913558446364,62.29167052037064,,-3.1,-9.03,-6.0649999999999995,47,,,1045.34,0,,,
2021-11-16,2021,11,16,1,43.81321805887882,73.86850966515931,,39.57,33.2,36.385000000000005,45,,,953.89,0,,,
2021-11-17,2021,11,17,2,-45.42236854259899,7.800014818266391,,9.12,-2.68,3.2199999999999998,21,,,1009.78,0,,,
2021-11-18,2021,11,18,3,-24.80890487310089,6.929042343320134,,19.27,16.64,17.955,32,,,960.23,0,,,
2021-11-19,2021,11,19,4,-30.65724589531116,-107.2239747400446,,-11.44,-18.34,-14.89,26,,,1028.92,0,,,
2021-11-20,2021,11,20,5,22.0803778669477,145.7166921299033,,11.59,3.11,7.35,44,,,1035.7,0,,,
2021-11-21,2021,11,21,6,5.917553839318543,19.071595448496737,,23.92,12.94,18.43,10,,,937.79,0,,,
2021-11-22,2021,11,22,0,-77.89972127526983,151.1398563955632,,40.53,32.19,36.36,12,,,992.16,0,,,
2021-11-23,2021,11,23,1,79.19634571872834,-81.59799114885625,,21.47,14.95,18.21,100,,,982.31,0,,,
2021-11-24,2021,11,24,2,88.16173138562326,151.34317474390627,,46.25,38.05,42.15,37,,,953.12,0,,,
2021-11-25,2021,11,25,3,-63.33172812500853,86.16766808271228,,37.31,30.04,33.675,25,,,990.32,0,,,
2021-11-26,2021,11,26,4,-76.162954083452,8.04928431130358,,12.3,2.29,7.295,12,,,944.38,0,,,
2021-11-27,2021,11,27,5,-52.097365210864304,65.81041686272275,,28.54,20.38,24.46,52,,,934.51,0,,,
2021-11-28,2021,11,28,6,-83.97440967704969,-20.591057018061942,,32.21,19.66,25.935000000000002,16,,,1009.05,0,,,
2021-11-29,2021,11,29,0,42.538609207131685,-63.60242031930588,,23.21,14.92,19.065,84,,,1045.65,0,,,
2021-11-30,2021,11,30,1,82.64942694616173,126.76540402637691,,-10.26,-14.53,-12.395,100,,,1037.4,0,,,
2021-12-01,2021,12,1,2,-78.83345032182507,-52.86926832036559,,-2.4,-9.7,-6.05,38,,,965.61,0,,,
2021-12-02,2021,12,2,3,-74.23973059993655,-137.8177872761574,,31.68,21.58,26.63,60,,,989.44,0,,,
2021-12-03,2021,12,3,4,-59.91742404033441,-141.06111330451782,,-0.42,-7.74,-4.08,22,,,972.22,0,,,
2021-12-04,2021,12,4,5,-77.78661495934655,-91.73923303764664,,-6.79,-19.7,-13.245,97,,,1001.87,0,,,
2021-12-05,2021,12,5,6,15.58524217379876,-123.50426212702912,,6.44,1.55,3.995,94,,,977.75,0,,,
2021-12-06,2021,12,6,0,-35.00901452018661,162.90300527044053,,41.14,33.74,37.44,93,,,1048.87,0,,,
2021-12-07,2021,12,7,1,-68.28308603693594,26.438039754598435,,1.4,-2.92,-0.76,16,,,969.38,0,,,
2021-12-08,2021,12,8,2,2.6895651200748887,-132.97527152474893,,23.42,15.02,19.22,72,,,1016.2,0,,,
2021-12-09,2021,12,9,3,40.89642605950385,-29.503189092383792,,33.47,25.23,29.35,73,,,971.87,0,,,
2021-12-10,2021,12,10,4,87.00927235709653,-77.10860104887227,,20.94,12.3,16.62,65,,,949.16,0,,,
2021-12-11,2021,12,11,5,69.68259319080363,30.10763008107122,,-7.25,-16.83,-12.04,39,,,1011.39,0,,,
2021-12-12,2021,12,12,6,18.56005254716365,-48.104575234744544,,7.84,-0.05,3.895,89,,,1032.17,0,,,
2021-12-13,2021,12,13,0,-16.56439584627887,-45.67650046431706,,42.14,27.93,35.035,73,,,1031.54,0,,,
2021-12-14,2021,12,14,1,47.32574212021393,66.38401633294018,,40.08,33.33,36.705,58,,,955.14,0,,,
2021-12-15,2021,12,15,2,-18.200804510747037,74.31626656465875,,8.62,-1.82,3.3999999999999995,94,,,989.38,0,,,
2021-12-16,2021,12,16,3,-34.24978197150264,117.94611137946828,,-9.48,-18.49,-13.985,64,,,962.71,0,,,
2021-12-17,2021,12,17,4,-3.1601588115159984,20.47699321663632,,36.51,32.96,34.735,54,,,930.73,0,,,
2021-12-18,2021,12,18,5,39.88885462289738,162.4005444628787,,1.1,-6.2,-2.55,44,,,951.1,0,,,
2021-12-19,2021,12,19,6,78.59673874840055,-3.714531280246234,,23.28,16.84,20.060000000000002,71,,,1034.07,0,,,
2021-12-20,2021,12,20,0,-52.24601673902885,33.221958170975284,,14.72,11.15,12.935,84,,,1013.03,0,,,
2021-12-21,2021,12,21,1,9.47034523064312,-15.595560909301696,,-5.22,-19.96,-12.59,40,,,969.48,0,,,
2021-12-22,2021,12,22,2,87.32186294289747,-44.9572201835912,,40.3,31.45,35.875,85,,,989.28,0,,,
2021-12-23,2021,12,23,3,-80.07511074939688,14.135545265973178,,-5.44,-17.85,-11.645000000000001,70,,,980.69,0,,,
2021-12-24,2021,12,24,4,46.59786768489883,4.651415469913957,,11.86,-1.09,5.385,88,,,970.28,0,,,
2021-12-25,2021,12,25,5,73.27338006276366,137.70237477105792,,23.87,16.7,20.285,64,,,956.33,0,,,
2021-12-26,2021,12,26,6,25.752366829445577,155.7373734512438,,49.05,36.55,42.8,66,,,995.23,0,,,
2021-12-27,2021,12,27,0,-41.48761317532632,-64.38857694114103,,34.38,25.58,29.98,36,,,1007.66,0,,,
2021-12-28,2021,12,28,1,-15.787388977173222,31.794503800709972,,31.21,23.42,27.315,91,,,939.39,0,,,
2021-12-29,2021,12,29,2,-79.18372943421365,-63.48882263856813,,46.34,39.45,42.895,35,,,1021.24,0,,,
2021-12-30,2021,12,30,3,13.8610000427538,110.2361748257456,,38.81,30.63,34.72,93,,,1029.11,0,,,
2021-12-31,2021,12,31,4,-17.141565925587074,-32.65341451073937,,45.92,37.71,41.815,59,,,985.55,0,,,
2022-01-01,2022,1,1,5,27.809961344422437,-20.140098825710623,,27.2,14.89,21.045,15,,,1038.42,0,,,
2022-01-02,2022,1,2,6,-7.301913182672095,-178.3119761102591,,36.06,29.29,32.675,11,,,1022.78,0,,,
2022-01-03,2022,1,3,0,-29.102905930108854,92.1124454288476,,28.52,20.86,24.689999999999998,82,,,1044.25,0,,,
2022-01-04,2022,1,4,1,-31.65149446727083,143.58046950144188,,-8.62,-16.85,-12.735,87,,,1032.29,0,,,
2022-01-05,2022,1,5,2,-70.42712594584532,-34.811885500251094,,29.49,19.08,24.284999999999997,47,,,940.39,0,,,
2022-01-06,2022,1,6,3,49.349395406974025,106.1946842336672,,-0.11,-12.05,-6.08,96,,,953.6,0,,,
2022-01-07,2022,1,7,4,-32.283045817627574,-70.70480145079766,,-0.99,-5.87,-3.43,40,,,1024.02,0,,,
2022-01-08,2022,1,8,5,84.31257848012314,-39.97302429808167,,-8.36,-17.18,-12.77,54,,,960.43,0,,,
2022-01-09,2022,1,9,6,-34.68180981220196,-153.0423301031134,,37.3,30.56,33.93,46,,,953.5,0,,,
2022-01-10,2022,1,10,0,-77.17861040690065,75.40765627013309,,3.76,-2.28,0.74,95,,,1014.71,0,,,
2022-01-11,2022,1,11,1,62.13028540995097,-23.463156596865478,,16.88,8.57,12.725,28,,,1020.01,0,,,
2022-01-12,2022,1,12,2,-65.88797884032257,166.5315520856991,,38.33,32.56,35.445,27,,,934.7,0,,,
2022-01-13,2022,1,13,3,56.61186332054319,55.75425389587716,,31.08,19.17,25.125,43,,,943.57,0,,,
2022-01-14,2022,1,14,4,52.40031460445991,42.03913884846176,,37.97,35.46,36.715,85,,,966.97,0,,,
2022-01-15,2022,1,15,5,31.795975120761383,-116.12039970116628,,38.72,24.63,31.674999999999997,11,,,1005.84,0,,,
2022-01-16,2022,1,16,6,-48.73488922236922,94.10420336812535,,2.78,-5.82,-1.5200000000000002,35,,,952.96,0,,,
2022-01-17,2022,1,17,0,55.1687197802994,-30.071087841061114,,38.3,31.31,34.805,68,,,960.91,0,,,
2022-01-18,2022,1,18,1,-57.88686124558387,-81.12766933923466,,45.92,33.54,39.730000000000004,15,,,1040.45,0,,,
2022-01-19,2022,1,19,2,76.53991807607312,135.84652058538637,,22.23,16.34,19.285,99,,,1018.62,0,,,
2022-01-20,2022,1,20,3,55.16496529447954,20.55958726182567,,-2.61,-11.79,-7.199999999999999,100,,,1001.25,0,,,
2022-01-21,2022,1,21,4,75.59208036249365,-31.557921150361835,,47.61,37.31,42.46,64,,,934.84,0,,,
2022-01-22,2022,1,22,5,-35.51685724636627,-69.91941934844318,,26.69,20.85,23.770000000000003,40,,,989.72,0,,,
2022-01-23,2022,1,23,6,9.975400650359475,100.6252693848013,,40.64,29.93,35.285,96,,,992.31,0,,,
2022-01-24,2022,1,24,0,43.51160564318525,132.6608663838706,,-7.37,-19.93,-13.65,79,,,1014.58,0,,,
2022-01-25,2022,1,25,1,19.493950960452068,-108.96971306398474,,28.02,23.17,25.595,60,,,944.02,0,,,
2022-01-26,2022,1,26,2,4.620813461739175,-154.40207299708794,,24.01,11.13,17.57,11,,,1010.87,0,,,
2022-01-27,2022,1,27,3,81.18485831421484,14.9844315100664,,-9.71,-19.0,-14.355,12,,,950.88,0,,,
2022-01-28,2022,1,28,4,-34.38215529429035,-92.4707730258692,,36.7,30.01,33.355000000000004,33,,,1004.2,0,,,
2022-01-29,2022,1,29,5,-67.94591639497074,-169.80059322737304,,31.68,18.83,25.255,38,,,947.89,0,,,
2022-01-30,2022,1,30,6,87.58859784015632,13.208113531747443,,-4.17,-15.51,-9.84,86,,,1025.27,0,,,
2022-01-31,2022,1,31,0,-13.15616347717264,16.021509049908673,,38.36,25.18,31.77,99,,,943.27,0,,,
2022-02-01,2022,2,1,1,-0.8564480026202688,144.3572040737522,,28.57,24.37,26.47,61,,,984.21,0,,,
2022-02-02,2022,2,2,2,-34.113619746209714,24.71593578293124,,21.68,17.08,19.38,12,,,1010.59,0,,,
2022-02-03,2022,2,3,3,53.42069791438416,-138.22158281098388,,7.24,-3.5,1.87,40,,,999.55,0,,,
2022-02-04,2022,2,4,4,28.899815319291136,-110.42600056811952,,24.04,10.76,17.4,17,,,1033.07,0,,,
2022-02-05,2022,2,5,5,86.04347410914286,28.90697130239428,,41.52,27.14,34.33,87,,,998.09,0,,,
2022-02-06,2022,2,6,6,-73.86026071407788,-108.79313956344338,,15.2,7.11,11.155,17,,,948.79,0,,,
2022-02-07,2022,2,7,0,24.472426205047697,21.72957927171132,,1.54,-4.99,-1.725,27,,,984.51,0,,,
2022-02-08,2022,2,8,1,-16.633320444199924,29.38287388939824,,4.11,-4.69,-0.29000000000000004,19,,,1040.44,0,,,
2022-02-09,2022,2,9,2,58.50151311421675,15.506482101605428,,18.65,10.32,14.485,89,,,931.77,0,,,
2022-02-10,2022,2,10,3,30.097211993661617,-126.98252261888052,,38.68,31.31,34.995,61,,,1013.35,0,,,
2022-02-11,2022,2,11,4,-10.16314398432432,-165.08547436482823,,2.56,-10.13,-3.785,61,,,968.5,0,,,
2022-02-12,2022,2,12,5,-10.20433454362704,37.57386843751749,,7.2,0.71,3.955,32,,,1034.48,0,,,
2022-02-13,2022,2,13,6,-4.0855858789472,36.63577254771889,,9.5,-0.17,4.665,94,,,997.62,0,,,
2022-02-14,2022,2,14,0,-63.87985986752618,104.26341567338568,,-8.12,-19.98,-14.05,50,,,941.58,0,,,
2022-02-15,2022,2,15,1,45.98829650948409,158.3051477350886,,8.62,3.19,5.904999999999999,78,,,1029.57,0,,,
2022-02-16,2022,2,16,2,56.2969654338977,23.355027061230828,,15.08,6.53,10.805,45,,,1031.91,0,,,
2022-02-17,2022,2,17,3,-62.60552528332986,-45.04752822007143,,38.88,34.86,36.870000000000005,77,,,972.67,0,,,
2022-02-18,2022,2,18,4,-3.467511556264384,141.93418661651492,,18.59,8.17,13.379999999999999,89,,,1017.27,0,,,
2022-02-19,2022,2,19,5,-73.17414231872036,151.03402775054172,,19.25,14.2,16.725,18,,,979.73,0,,,
2022-02-20,2022,2,20,6,-17.100139686124848,-82.38687218607848,,10.96,1.95,6.455,22,,,992.92,0,,,
2022-02-21,2022,2,21,0,14.12353306680329,151.26779504593827,,39.88,28.17,34.025000000000006,33,,,949.81,0,,,
2022-02-22,2022,2,22,1,3.817005348519572,-118.16114810196107,,6.78,2.14,4.46,19,,,1041.0,0,,,
2022-02-23,2022,2,23,2,73.13584021835837,108.35028710564649,,45.81,31.6,38.705,19,,,1021.06,0,,,
2022-02-24,2022,2,24,3,75.49492146485565,-56.77452629768379,,0.95,-10.8,-4.925000000000001,35,,,991.38,0,,,
2022-02-25,2022,2,25,4,76.02533509520995,173.80940494797147,,34.03,30.43,32.230000000000004,65,,,988.47,0,,,
2022-02-26,2022,2,26,5,-41.25911591327993,-74.20502092012416,,19.45,12.2,15.825,43,,,1043.44,0,,,
2022-02-27,2022,2,27,6,71.03729025759395,88.63090649708045,,-8.95,-11.8,-10.375,41,,,1020.68,0,,,
2022-02-28,2022,2,28,0,73.13126491781142,-29.1601063221228,,14.23,5.22,9.725,52,,,940.58,0,,,
2022-03-01,2022,3,1,1,80.45549287034447,-68.16987617264722,,20.83,11.45,16.14,11,,,940.61,0,,,
2022-03-02,2022,3,2,2,-22.05487297338276,21.46592999583416,,21.44,7.4,14.420000000000002,83,,,990.57,0,,,
2022-03-03,2022,3,3,3,41.050506574696925,-147.969955981611,,35.99,31.1,33.545,54,,,994.88,0,,,
2022-03-04,2022,3,4,4,-70.42789313603684,166.0617661536658,,-7.04,-11.27,-9.155,25,,,1011.41,0,,,
2022-03-05,2022,3,5,5,-78.8707976282959,74.92072720210831,,44.13,32.03,38.08,19,,,937.74,0,,,
2022-03-06,2022,3,6,6,-28.15326623122131,81.95645550346921,,26.48,15.57,21.025,78,,,940.89,0,,,
2022-03-07,2022,3,7,0,10.0363633141384,-142.87751614302104,,9.91,2.24,6.075,57,,,994.25,0,,,
2022-03-08,2022,3,8,1,56.281296674183295,-78.98572830581251,,28.97,16.36,22.665,91,,,1005.45,0,,,
2022-03-09,2022,3,9,2,-7.473524674650918,71.29595842386996,,4.15,-8.57,-2.21,98,,,975.47,0,,,
2022-03-10,2022,3,10,3,-7.174916987557566,84.53963022695132,,9.3,2.87,6.085000000000001,41,,,986.41,0,,,
2022-03-11,2022,3,11,4,-17.18612330889266,124.84503058840976,,-0.36,-13.33,-6.845,70,,,983.73,0,,,
2022-03-12,2022,3,12,5,-40.98545609088869,127.07283875829432,,4.45,-5.36,-0.45500000000000007,40,,,939.42,0,,,
2022-03-13,2022,3,13,6,52.6690802132367,162.3908191598553,,22.26,12.69,17.475,13,,,1041.95,0,,,
2022-03-14,2022,3,14,0,-83.31505627210075,95.0636433291017,,44.57,35.26,39.915,21,,,1029.88,0,,,
2022-03-15,2022,3,15,1,24.4776564994244,105.3842438585756,,42.01,30.58,36.295,45,,,1040.54,0,,,
2022-03-16,2022,3,16,2,89.94653174306967,71.21089146887164,,21.76,8.8,15.280000000000001,98,,,967.03,0,,,
2022-03-17,2022,3,17,3,63.000555812072776,-14.684945574732096,,22.67,9.31,15.990000000000002,32,,,1037.39,0,,,
2022-03-18,2022,3,18,4,7.752554061198282,-159.77315483085812,,-10.63,-15.88,-13.255,13,,,980.1,0,,,
2022-03-19,2022,3,19,5,19.95007554680423,50.232040288016265,,2.65,-7.6,-2.4749999999999996,35,,,935.66,0,,,
2022-03-20,2022,3,20,6,-42.54586133185642,-82.93966177874228,,6.62,-2.91,1.855,71,,,985.31,0,,,
2022-03-21,2022,3,21,0,55.28917503623953,12.395319215133384,,43.17,32.64,37.905,43,,,956.77,0,,,
2022-03-22,2022,3,22,1,64.04340227622748,-29.583430159177908,,-3.39,-9.12,-6.255,36,,,930.09,0,,,
2022-03-23,2022,3,23,2,-86.18739173968018,62.76781229454864,,16.32,10.48,13.4,38,,,996.71,0,,,
2022-03-24,2022,3,24,3,-3.4988559348122976,-121.95035770999306,,-5.74,-16.26,-11.0,14,,,1029.96,0,,,
2022-03-25,2022,3,25,4,83.9156390177865,50.96609425434832,,33.81,27.37,30.590000000000003,12,,,1041.1,0,,,
2022-03-26,2022,3,26,5,47.09764941884197,-28.539855470803676,,1.53,-5.58,-2.025,67,,,1015.83,0,,,
2022-03-27,2022,3,27,6,-75.25615656639822,-109.13133260469202,,38.25,34.63,36.44,55,,,1015.02,0,,,
2022-03-28,2022,3,28,0,-87.91952319133202,-91.42259855904727,,6.36,-4.95,0.7050000000000001,70,,,986.83,0,,,
2022-03-29,2022,3,29,1,-18.099938840868774,-113.45886583328124,,18.9,9.02,13.959999999999999,43,,,1027.91,0,,,
2022-03-30,2022,3,30,2,-55.19908134755596,-52.0446419038921,,-3.21,-12.65,-7.93,28,,,1001.61,0,,,
2022-03-31,2022,3,31,3,-35.94500209809695,-2.207607673698078,,10.25,-1.25,4.5,17,,,998.97,0,,,
2022-04-01,2022,4,1,4,-0.0677616707141339,-65.55779315477788,,21.95,10.88,16.415,63,,,930.86,0,,,
2022-04-02,2022,4,2,5,31.353941286048013,59.56235566303022,,33.31,17.99,25.65,68,,,1006.4,0,,,
2022-04-03,2022,4,3,6,-56.688269046256885,77.75506697051088,,36.89,24.41,30.65,11,,,987.33,0,,,
2022-04-04,2022,4,4,0,-68.58224423776099,166.85735101592633,,27.03,15.3,21.165,33,,,930.06,0,,,
2022-04-05,2022,4,5,1,54.95140883009228,15.081822037241722,,29.5,21.44,25.47,37,,,934.09,0,,,
2022-04-06,2022,4,6,2,-40.81317394719248,-72.50121628521644,,42.61,34.68,38.644999999999996,38,,,981.1,0,,,
2022-04-07,2022,4,7,3,-60.233214042978176,177.54604453578384,,-5.76,-18.44,-12.100000000000001,44,,,1045.0,0,,,
2022-04-08,2022,4,8,4,84.38620458088923,-76.63891055030095,,4.0,-2.69,0.655,28,,,1019.98,0,,,
2022-04-09,2022,4,9,5,4.674684060548785,49.83371626715902,,33.54,25.82,29.68,48,,,1013.26,0,,,
2022-04-10,2022,4,10,6,47.027194107940005,-142.67453381656642,,-8.09,-12.11,-10.1,73,,,956.09,0,,,
2022-04-11,2022,4,11,0,-21.18184886817778,68.74346392644796,,9.27,4.64,6.955,64,,,971.29,0,,,
2022-04-12,2022,4,12,1,20.458238158436387,52.761487761338174,,37.85,26.46,32.155,87,,,966.54,0,,,
2022-04-13,2022,4,13,2,63.22493836443019,117.1535931050608,,2.2,-8.39,-3.095,29,,,954.58,0,,,
2022-04-14,2022,4,14,3,-57.41574131259259,157.7203992857809,,25.18,18.19,21.685000000000002,93,,,1032.15,0,,,
2022-04-15,2022,4,15,4,7.014216736056625,-87.19447276579588,,33.18,20.73,26.955,69,,,976.79,0,,,
2022-04-16,2022,4,16,5,-78.36707668935777,69.20319867907708,,21.31,11.57,16.439999999999998,21,,,972.09,0,,,
2022-04-17,2022,4,17,6,-73.96593312445253,138.62300230282318,,10.52,1.4,5.96,41,,,974.83,0,,,
2022-04-18,2022,4,18,0,-89.06118026099422,121.3400249885911,,1.23,-4.76,-1.765,63,,,986.76,0,,,
2022-04-19,2022,4,19,1,-76.87425199073533,86.57047376605925,,-8.51,-11.87,-10.19,23,,,959.83,0,,,
2022-04-20,2022,4,20,2,64.64080508017673,-110.75793332078288,,34.74,23.8,29.270000000000003,96,,,951.81,0,,,
2022-04-21,2022,4,21,3,41.90781014683381,-84.27844955485159,,6.82,1.6,4.21,35,,,1006.86,0,,,
2022-04-22,2022,4,22,4,-26.12186034769509,176.80260026668498,,34.08,26.89,30.485,34,,,1027.87,0,,,
2022-04-23,2022,4,23,5,-24.40750645770946,73.10384855024108,,27.88,18.43,23.155,31,,,1031.88,0,,,
2022-04-24,2022,4,24,6,70.14936887881481,-56.65152549367265,,27.0,20.14,23.57,71,,,943.74,0,,,
2022-04-25,2022,4,25,0,85.08747282711045,-106.42064701987748,,25.07,17.38,21.225,51,,,974.74,0,,,
2022-04-26,2022,4,26,1,53.862682477450136,-136.6972328971152,,33.53,23.89,28.71,90,,,956.22,0,,,
2022-04-27,2022,4,27,2,-85.19759785523911,68.5267662941356,,2.02,-8.0,-2.99,24,,,1016.96,0,,,
2022-04-28,2022,4,28,3,-84.85581012858418,53.16355499271302,,18.08,12.38,15.23,94,,,940.25,0,,,
2022-04-29,2022,4,29,4,71.57929562000348,155.42723225507387,,-9.51,-17.03,-13.27,14,,,1047.92,0,,,
2022-04-30,2022,4,30,5,55.79727229303501,95.24154951022685,,1.3,-10.57,-4.635,27,,,966.17,0,,,
2022-05-01,2022,5,1,6,53.995389965605966,169.98470771047454,,29.1,19.42,24.26,32,,,961.24,0,,,
2022-05-02,2022,5,2,0,65.09081007474572,25.050421258509488,,5.07,-7.36,-1.145,18,,,1034.36,0,,,
2022-05-03,2022,5,3,1,23.53861014099905,64.90274349973643,,36.04,27.54,31.79,70,,,1045.94,0,,,
2022-05-04,2022,5,4,2,44.95459200974369,-143.60496176621032,,32.42,21.79,27.105,100,,,938.05,0,,,
2022-05-05,2022,5,5,3,61.2248378504496,-133.3381853496353,,21.53,16.69,19.11,61,,,979.53,0,,,
2022-05-06,2022,5,6,4,-22.41730066209483,32.46473330196676,,34.38,27.95,31.165,43,,,973.17,0,,,
2022-05-07,2022,5,7,5,-75.36785778913024,133.46506754933364,,23.33,10.54,16.935,61,,,965.35,0,,,
2022-05-08,2022,5,8,6,78.45849181616296,4.349803506655121,,46.39,39.49,42.94,20,,,962.53,0,,,
2022-05-09,2022,5,9,0,-22.85605809386277,133.29852743419286,,22.5,8.51,15.504999999999999,76,,,993.26,0,,,
2022-05-10,2022,5,10,1,-7.610221504438172,59.1018819469596,,21.75,10.63,16.19,41,,,1009.27,0,,,
2022-05-11,2022,5,11,2,-11.777691791841804,-35.591478102593555,,42.01,38.42,40.215,15,,,995.13,0,,,
2022-05-12,2022,5,12,3,-56.75259591780587,123.09511081812906,,7.74,-1.77,2.9850000000000003,38,,,941.76,0,,,
2022-05-13,2022,5,13,4,71.74483525249315,-103.13339533777618,,31.84,21.78,26.810000000000002,92,,,966.29,0,,,
2022-05-14,2022,5,14,5,-11.677667060802236,-138.8858798770917,,40.95,36.72,38.835,72,,,1015.78,0,,,
2022-05-15,2022,5,15,6,-5.117795239669562,-93.37112708725422,,35.92,24.92,30.42,75,,,1020.17,0,,,
2022-05-16,2022,5,16,0,-12.049358237166786,-13.31406416908814,,-7.75,-20.75,-14.25,87,,,933.94,0,,,
2022-05-17,2022,5,17,1,-76.63235704161943,-1.7113133749796532,,22.5,12.32,17.41,58,,,1047.39,0,,,
2022-05-18,2022,5,18,2,86.55346559401733,146.02322984471272,,26.38,20.26,23.32,67,,,999.91,0,,,
2022-05-19,2022,5,19,3,43.67814807103579,26.76755414539207,,40.22,29.92,35.07,25,,,958.85,0,,,
2022-05-20,2022,5,20,4,-32.51791061842682,164.80783235862737,,6.55,-1.8,2.375,69,,,940.35,0,,,
2022-05-21,2022,5,21,5,-79.41152248250481,-82.44995970946235,,22.85,15.7,19.275,88,,,1040.48,0,,,
2022-05-22,2022,5,22,6,56.76828685364143,124.82616804507438,,23.2,14.18,18.689999999999998,89,,,1006.18,0,,,
2022-05-23,2022,5,23,0,-39.66008901388929,-132.42507496495892,,34.4,25.14,29.77,20,,,954.46,0,,,
